# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:10:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v2.json
# init = .//input/init.json
# random
#   seed = 4028370519 (Default)
# output
#   file = .//output/output_trivial_v2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
# Adaptation terminated
# Step size = 0.0512064
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-511.885,0.99582,0.0512064,6,63,0,517.084,0.155874,0.867348,0.620428,1.19425,0.302956,1.11571,0.784458,1.49182,1.32809,0.73233,1.02747,1.92424,1.30852,2.93719,0.644475
-512.957,0.742435,0.0512064,6,63,0,524.195,0.158715,0.0609695,0.714372,0.940318,0.394809,0.609393,0.676695,3.99379,0.56342,0.62656,1.46903,1.28588,5.18268,0.647156,0.368466
-508.267,0.977841,0.0512064,6,63,0,519.396,0.253324,0.725872,0.236182,0.510518,0.710983,0.517626,1.757,1.06932,0.946394,1.28815,0.5331,3.24193,1.69984,1.12481,3.46412
-508.656,0.842624,0.0512064,6,63,0,515.757,1.0482,0.220529,0.813754,0.94176,0.213531,0.440888,3.68907,1.04407,0.868467,0.692653,0.794183,5.30724,1.21273,1.10542,1.67157
-507.159,0.981184,0.0512064,4,15,0,514.778,0.628698,0.22903,0.396098,0.763478,0.217795,0.528729,3.35872,1.27799,0.736282,0.576072,0.784344,5.88912,1.73925,0.976358,1.9621
-507.101,0.890749,0.0512064,6,63,0,513.623,1.42578,0.0979775,0.749414,1.13227,0.220178,0.914207,1.41598,1.25032,1.27453,0.468517,1.21675,2.52554,1.59553,2.20337,0.663398
-506.545,0.705339,0.0512064,6,63,0,515.332,0.837003,0.470531,0.386776,0.287682,0.480454,1.64749,1.88664,1.08742,0.324731,1.0961,2.23576,2.85023,1.75372,0.340692,1.04031
-512.42,0.882357,0.0512064,6,63,0,518.672,0.418852,0.176364,1.28749,1.38838,0.277193,0.516441,0.947392,3.83109,1.35001,0.375939,0.853924,1.89275,3.15909,2.5187,0.267518
-510.682,0.836164,0.0512064,6,63,0,520.178,0.479162,0.141682,0.519728,1.06486,0.232979,0.548153,1.02027,2.6951,1.36381,0.570925,0.76912,2.01323,2.97333,1.99509,0.275359
-510.617,0.998321,0.0512064,6,63,0,513.93,0.498639,0.179118,1.33847,1.38076,0.360862,0.428911,0.761292,1.84088,1.33488,0.994973,1.06419,1.26725,1.91499,1.71646,0.157689
-507.697,0.915313,0.0512064,6,63,0,517.575,0.251205,0.201632,0.394195,1.1736,0.612511,0.775462,0.426174,2.52306,1.13634,0.950271,1.4868,0.746154,2.62169,1.50451,2.95989
-510.087,0.977364,0.0512064,6,63,0,517.024,2.78909,0.156262,0.122257,0.551329,0.605019,1.2526,1.47347,0.449323,0.921783,0.942991,2.25725,2.48448,0.740214,1.21841,0.774422
-507.38,0.981938,0.0512064,6,63,0,517.154,0.279891,0.295242,0.448891,0.594696,0.334313,1.94519,0.616392,1.43822,0.900937,0.690961,3.44027,0.787836,1.54851,1.30539,0.475015
-505.723,0.925979,0.0512064,5,63,0,511.488,0.430583,0.204155,0.400291,0.884062,0.327071,1.59496,0.879968,0.949932,0.936283,1.06217,2.10702,1.25776,1.31,0.995504,1.5282
-505.743,0.896168,0.0512064,5,63,0,510.486,0.436961,0.245023,0.606612,0.840767,0.267812,1.59163,0.977094,0.990761,0.746782,1.09339,1.69263,1.53272,1.335,1.14069,1.15569
-505.876,0.86376,0.0512064,4,31,0,517.819,0.520221,0.489098,0.167008,0.995868,0.426537,0.92421,1.1503,1.17544,1.00705,0.650255,2.03121,1.75659,1.43827,1.21583,0.605365
-507.217,0.826509,0.0512064,5,63,0,514.074,1.7085,0.303313,0.59041,0.902224,0.187766,1.82118,0.873991,1.4972,0.855644,0.569074,2.09056,2.12066,1.469,1.34847,2.08156
-508.057,0.871103,0.0512064,6,63,0,513.783,0.241183,0.125912,0.339802,0.788095,0.503307,2.57241,0.420201,0.805736,0.804843,1.85948,2.91566,0.804468,0.811314,1.39766,0.828914
-509.612,0.892353,0.0512064,6,63,0,513.838,1.52108,0.380831,0.722173,0.379421,0.88022,1.02769,0.802475,1.16705,0.515366,2.24724,0.985228,1.77797,1.5729,0.574176,0.661476
-511.105,0.947837,0.0512064,6,63,0,516.486,0.456217,0.0605878,0.563697,0.780084,0.77184,0.596388,0.644086,2.36771,0.839236,0.895487,1.01397,1.37919,3.8333,0.8805,6.46028
-506.748,0.969935,0.0512064,5,63,0,518.618,0.340612,0.109467,0.569318,0.51844,0.786492,0.845869,0.695011,1.9595,0.711875,0.966665,1.56765,1.14858,2.18916,1.13252,3.76937
-508.529,0.698027,0.0512064,5,63,0,518.213,0.419845,0.0926722,0.623509,0.77668,0.602081,0.8316,0.634748,1.65373,0.752328,1.59263,1.46838,1.06988,1.63236,1.5025,3.48141
-511.361,0.887278,0.0512064,6,63,0,520.11,0.454456,0.0896839,1.15279,0.809608,0.375127,0.612212,0.680606,2.473,0.855469,0.743691,1.88567,1.07157,2.31472,1.26399,0.123656
-509.943,0.714304,0.0512064,5,31,0,521.688,0.393029,0.16854,0.501982,0.871358,0.334994,1.01856,0.726941,1.14184,0.732784,1.62848,1.14493,1.6111,1.54205,0.963045,0.175933
-509.446,0.652089,0.0512064,5,63,0,520.074,0.382834,0.09295,0.529754,1.1046,0.332114,1.17795,0.884309,1.31306,0.649927,1.68924,1.32583,1.19269,1.56543,0.967553,0.309798
-510.98,0.997764,0.0512064,6,63,0,515.604,0.463885,0.206884,0.557256,0.986258,0.507212,0.350755,0.87896,1.42771,2.65614,0.694355,0.697321,1.13452,2.14576,4.91837,2.38776
-507.983,0.879395,0.0512064,6,63,0,516.663,0.273774,0.452617,0.496109,1.02048,0.25118,0.508046,2.1203,1.68297,0.463934,1.0721,0.910995,2.76829,2.16896,0.871091,0.939309
-510.307,0.921872,0.0512064,5,31,0,514.393,0.359132,0.311464,0.884927,0.341303,0.561608,0.638699,2.22123,1.0143,0.982418,0.668968,0.775552,5.6228,1.16933,0.976283,0.821089
-507.688,0.910204,0.0512064,5,63,0,517.763,0.292437,0.36697,0.894471,0.448197,0.326379,0.786555,1.151,1.66231,0.651212,0.84934,1.74824,1.67121,1.7864,1.2029,2.19569
-508.901,0.979957,0.0512064,6,63,0,511.845,0.28792,0.647908,0.325342,0.640365,0.532374,0.78866,1.87799,1.23723,0.525227,1.13545,1.66006,1.6126,1.75519,0.953241,3.54404
-508.597,0.958448,0.0512064,4,31,0,517.344,0.253153,0.31078,0.285372,0.610472,0.328902,0.806619,2.22349,1.23419,0.648467,0.694488,1.38658,2.95919,1.7693,0.603552,2.05276
-510.604,0.948571,0.0512064,6,63,0,516.011,0.330155,0.25163,0.279881,1.92698,0.526289,0.418862,0.991478,1.67178,1.08407,1.10245,0.997438,1.88663,1.33741,1.6247,0.210806
-509.501,0.989209,0.0512064,6,63,0,517.94,0.12288,0.106876,0.775368,0.691709,1.59289,0.74214,0.287433,1.2267,1.26519,2.34729,1.6037,0.526172,1.17977,2.03506,0.582811
-511.285,0.924549,0.0512064,6,63,0,516.808,2.44193,0.0660866,0.455513,2.34124,0.424035,0.722769,0.453011,2.17955,1.29504,1.20813,0.928009,0.810362,2.37231,1.9974,3.18842
-508.807,0.970753,0.0512064,5,31,0,518.462,0.368123,0.10177,0.978728,1.06091,0.493948,0.675336,0.388423,2.20578,1.36673,0.890008,1.34851,0.829238,2.07233,2.39889,4.827
-509.903,0.93922,0.0512064,6,63,0,514.855,1.0654,0.232723,0.371153,2.01075,0.222736,2.23249,0.45979,1.22394,1.64475,0.56686,2.68767,1.09613,1.27854,1.66465,2.63048
-510.635,0.9934,0.0512064,6,63,0,514.914,0.169292,0.524206,0.513382,0.364147,1.26304,0.353064,2.538,0.750868,0.420833,3.04037,0.533344,4.58608,1.57142,0.387446,0.828639
-511.539,0.952423,0.0512064,6,63,0,516.397,0.703897,0.0627842,0.525759,1.27067,0.166078,2.84739,0.823357,0.690911,1.25277,0.427285,4.46527,1.02849,1.28403,1.95594,1.12935
-510.277,0.928028,0.0512064,6,63,0,520.295,0.741616,0.0695509,0.499531,1.7141,0.188625,2.8547,0.728157,0.720028,1.30285,0.527561,3.29305,1.38618,0.859699,2.30928,1.02584
-508.317,0.996411,0.0512064,6,63,0,516.891,0.312964,0.198621,0.337827,0.730549,0.347299,1.47923,1.71976,0.908106,0.841422,0.359667,2.69617,2.85224,1.5331,1.07468,2.24583
-513.538,0.953628,0.0512064,5,31,0,516.528,0.206097,0.0678933,0.87402,0.857654,0.180172,1.08452,1.37429,0.983954,1.06881,0.6177,1.3507,3.05127,1.36702,1.17823,8.19732
-509.036,0.999464,0.0512064,5,31,0,518.75,0.630463,0.792775,0.423485,1.01448,0.369656,0.685466,0.998193,2.5652,1.04628,0.496466,0.899315,1.97168,3.5949,1.31285,2.82321
-508.118,0.714836,0.0512064,6,63,0,518.072,0.511756,0.378294,0.212256,0.563439,0.865104,1.20835,0.878081,0.621811,0.445279,3.78305,1.72783,1.62341,0.730039,0.693898,0.485078
-508.524,0.965418,0.0512064,6,63,0,516.035,0.239515,0.334053,1.38076,0.553905,0.504444,0.405341,1.76285,1.64676,0.535346,1.76066,0.717139,2.75497,1.7439,0.830276,1.62441
-511.352,0.785446,0.0512064,5,63,0,520.339,0.281997,0.145111,1.11533,0.368751,0.358994,1.15247,1.23049,1.32171,0.855574,0.543712,1.79087,3.2447,1.64162,1.06402,1.3596
-517.159,0.968212,0.0512064,5,63,0,524.585,0.782305,0.0579197,0.341947,0.834171,0.356071,1.11913,1.38198,1.71488,0.337792,1.64282,2.07541,1.36732,2.19899,0.423719,0.833694
-511.183,1,0.0512064,5,31,0,521.767,0.937057,0.0966156,0.916354,0.45417,0.559391,0.791143,0.94798,1.35489,0.677032,0.767294,1.94607,1.9324,1.34155,1.54362,2.94438
-512.47,0.984471,0.0512064,5,31,0,517.627,1.78882,0.312018,0.38997,0.632049,0.229681,1.64849,0.951093,2.81942,0.411693,0.844395,1.49063,1.65115,2.94764,0.586011,4.8491
-508.817,0.899705,0.0512064,6,63,0,516.869,0.460163,0.31925,0.85001,0.380554,0.247803,1.19205,1.81942,1.34445,0.53316,0.415884,2.50925,2.57641,1.90355,0.987196,3.48112
-506.951,0.959771,0.0512064,6,63,0,515.126,0.972767,0.323768,0.210384,1.32911,0.418664,1.96175,0.76767,0.691139,0.638872,1.33507,3.47295,0.971907,1.06228,0.969817,0.716572
-514.376,0.579853,0.0512064,4,31,0,518.864,1.44884,0.216567,0.168762,1.0071,0.261254,4.4714,0.436466,0.699892,0.702147,1.41018,2.88054,1.32567,0.747802,0.930465,0.414071
-510.472,1,0.0512064,4,15,0,519.363,1.1595,0.197221,0.242958,0.824759,0.35991,1.91844,1.07176,0.573096,0.868425,0.62338,6.25258,0.951915,0.978067,1.04045,0.304486
-509.322,1,0.0512064,6,63,0,515.895,0.228071,0.371938,0.175098,1.60529,0.949163,0.523408,1.05504,0.52872,1.54641,1.40103,1.69071,1.18267,1.0232,1.48028,0.277864
-511.427,0.886899,0.0512064,5,47,0,520.828,0.313595,0.175277,0.23238,1.40071,0.772936,0.59764,1.4378,0.513304,1.10624,1.34568,2.22706,1.14767,0.700339,1.69476,0.210692
-515.844,0.857256,0.0512064,6,63,0,522.814,0.503933,1.07335,0.330161,0.215619,0.437025,0.724346,1.3946,2.44084,0.483039,0.644808,0.906464,4.43009,1.99819,0.936943,3.5256
-513.962,0.999255,0.0512064,6,63,0,522.434,0.642906,0.15917,0.702375,1.43537,0.766211,0.768073,0.423365,1.17569,1.24512,1.05528,3.12866,0.410343,1.52323,2.53548,0.356205
-512.113,1,0.0512064,6,63,0,518.149,0.601971,0.0808277,0.54009,1.30356,0.217016,2.02057,0.650096,1.05219,1.77644,0.537053,1.22726,1.9644,1.33438,2.58505,0.540876
-508.643,0.816184,0.0512064,6,63,0,523.462,0.28655,0.622254,0.244485,0.351937,0.84256,0.675649,2.53524,0.986247,0.314576,1.81994,0.853015,3.44256,1.7531,0.476757,2.24945
-510.386,0.851384,0.0512064,6,63,0,517.864,0.243166,0.335565,0.615776,0.585864,0.639963,0.466691,0.950002,1.70563,0.647747,1.63656,1.02652,1.32418,1.42795,1.09563,2.76368
-508.602,0.918085,0.0512064,6,63,0,521.033,0.168595,0.187433,0.560258,1.24482,0.445956,0.694639,0.678501,1.97261,0.822182,1.30225,0.79525,1.29618,3.21711,0.762269,2.92692
-507.987,0.961832,0.0512064,6,63,0,513.766,0.202232,0.352724,0.849368,0.431525,0.401022,0.890478,0.991567,1.57212,0.701624,1.03157,1.29869,1.26327,2.41654,1.21183,4.75181
-509.309,0.977343,0.0512064,6,63,0,515.242,0.100199,0.101484,0.738222,1.35332,0.573398,0.496218,0.707509,1.51207,0.94388,1.27888,0.925248,1.68155,1.58062,1.43095,2.63679
-505.058,0.999928,0.0512064,5,31,0,510.669,0.206421,0.438582,0.695677,0.764605,0.441979,0.664776,0.783796,2.41972,0.957346,0.720155,1.12911,1.38519,2.50889,1.40253,1.53646
-507.759,0.826495,0.0512064,6,63,0,515.196,0.201313,0.967428,0.633871,1.03588,0.264355,0.7822,1.22209,1.61449,1.15194,0.624773,0.803764,2.68846,2.55452,1.14211,1.07311
-508.358,0.792456,0.0512064,6,63,0,515.897,0.879181,0.0867573,0.233875,0.652594,1.01736,0.835862,0.87675,0.52294,0.954909,2.10423,1.77961,1.36425,0.752734,1.24606,0.351658
-505.792,0.999047,0.0512064,6,63,0,511.601,0.210669,0.356851,0.713639,0.665622,0.253498,0.921385,2.06893,1.74872,0.566194,0.530296,1.35163,3.42939,2.44916,0.764208,1.79493
-514.941,0.868983,0.0512064,6,63,0,517.892,0.519794,0.42948,0.136248,2.45474,0.797119,0.305298,1.16281,0.653573,3.26087,0.764345,0.724347,2.04576,0.673578,6.47448,9.76888
-512.473,0.999263,0.0512064,6,63,0,520.958,0.744178,0.239026,0.135701,0.993814,0.380552,2.15565,1.56338,0.320473,0.655853,1.25604,2.65874,4.64251,0.238099,1.20984,2.83849
-509.736,0.99006,0.0512064,6,63,0,516.995,0.321972,0.651805,0.145053,0.463289,0.862596,1.033,2.47424,0.289496,0.647586,1.81142,2.10121,2.47234,0.618504,0.713989,4.69778
-512.773,0.78551,0.0512064,6,63,0,519.951,0.835379,0.1718,0.669238,0.608769,0.259351,0.797385,0.643083,4.68904,0.846259,0.496388,1.06525,0.948509,6.71526,1.22046,0.100935
-508.28,0.951893,0.0512064,6,63,0,519.016,0.463015,0.134778,0.663419,2.16922,0.173702,1.27389,0.586012,1.10649,2.66352,0.470952,1.47737,1.15312,1.6462,3.51498,2.79285
-506.565,0.985343,0.0512064,6,63,0,514.438,0.227536,0.620243,0.494594,0.408434,0.395246,1.55964,0.74321,2.5183,0.492754,0.789945,1.79564,1.4366,3.18106,0.639932,1.7336
-508.983,0.733312,0.0512064,6,63,0,515.819,0.722557,0.402123,0.339286,1.0679,0.571402,0.274599,3.13677,0.806466,1.07713,0.7142,0.91795,5.19196,0.902464,1.49579,0.706852
-507.146,0.99937,0.0512064,6,63,0,513.573,0.796742,0.177573,0.254354,1.1208,0.414758,1.33667,0.9229,0.831239,0.811291,1.03017,3.17615,0.909103,1.28456,1.02501,0.287959
-509.247,0.877343,0.0512064,6,63,0,514.491,1.64424,0.126798,0.307606,0.550092,0.870169,1.11787,1.85415,0.374634,0.733186,1.71307,2.28739,1.92841,0.484175,1.29573,2.06378
-510.046,0.966603,0.0512064,6,63,0,519.585,0.320062,0.272841,0.182544,0.676483,1.46424,0.784836,0.679614,1.14515,0.326319,3.46181,1.91057,0.830303,2.00961,0.481373,2.86761
-506.662,0.962932,0.0512064,6,63,0,513.921,0.374974,0.185861,0.528521,0.68622,0.347883,0.483457,2.39395,1.33041,0.868373,0.811879,0.644042,4.87127,1.48633,1.24688,0.40745
-507.583,0.981575,0.0512064,6,63,0,510.687,0.276444,0.22498,0.671443,1.11251,0.494254,0.34263,1.44209,1.16915,1.41832,0.971731,0.665959,2.07333,2.07535,1.15211,0.554675
-508.738,0.668335,0.0512064,6,63,0,514.788,0.83894,0.517055,0.243284,0.32259,0.448991,2.81022,0.960538,1.17969,0.28869,1.0246,4.22686,1.92842,0.922639,0.657619,0.966093
-508.007,0.815959,0.0512064,6,63,0,516.509,0.251732,0.697403,0.214865,0.506432,0.92944,0.9737,0.757071,0.977338,0.578953,2.21668,2.3503,0.762941,1.30832,0.911834,1.96079
-506.962,0.948412,0.0512064,6,63,0,514.242,0.113448,0.486848,0.300652,0.675345,0.842635,1.53862,0.535107,1.13411,0.672372,1.67827,2.06967,0.919413,1.43019,1.04004,2.65557
-505.85,0.881412,0.0512064,4,31,0,512.903,0.180312,0.200505,0.407279,0.481763,0.847083,0.867056,0.93532,0.980566,0.917194,1.19768,1.61764,1.17686,1.57881,1.31141,2.32102
-509.481,0.4259,0.0512064,5,31,0,516.299,0.807162,0.202345,0.399742,0.746209,0.744126,0.405795,1.10225,1.50522,0.658276,3.10211,0.573384,1.26606,2.25667,1.09625,2.53059
-507.424,0.944765,0.0512064,6,63,0,515.104,0.15461,0.133891,0.712367,0.958232,0.903632,0.827516,0.478279,0.78027,1.43068,2.24722,1.1728,0.943388,0.946612,1.79454,2.68332
-511.195,0.62145,0.0512064,6,63,0,519.943,0.567761,0.270169,0.195248,0.419171,2.16986,0.630438,0.969424,0.915458,0.314161,4.8494,1.13982,1.67911,1.00256,0.422277,16.9112
-507.443,0.921858,0.0512064,6,63,0,519.921,0.355133,0.855786,0.162256,1.62142,0.49242,0.606327,1.00184,0.738785,2.01702,0.909198,1.01132,1.90451,0.845454,3.5513,2.18001
-509.547,0.832822,0.0512064,6,63,0,515.489,0.116752,1.67144,0.263946,1.11666,0.657347,0.358343,2.07688,1.25211,0.7487,1.3455,0.771138,2.45176,1.61629,1.18723,1.38327
-505.487,0.964205,0.0512064,6,63,0,515.588,0.751429,0.511913,0.352811,0.711761,0.502469,0.465816,1.76589,1.02696,0.87296,1.16467,0.967093,2.22672,1.59507,1.30496,0.866326
-507.284,0.830619,0.0512064,6,63,0,511.344,0.273736,0.220366,0.463064,0.693242,0.977644,0.291213,1.7473,0.82796,0.734693,2.28129,0.647982,2.51094,1.34664,0.83873,0.467793
-509.785,0.830494,0.0512064,6,63,0,513.694,0.498138,0.944735,0.394027,0.678317,0.293522,1.32223,1.5675,0.857411,0.754618,0.58496,2.14123,1.9877,1.70766,1.14831,7.86137
-505.973,0.945979,0.0512064,6,63,0,515.618,0.529939,0.246603,0.563828,0.683807,0.552288,0.511778,2.08583,1.14076,0.554071,1.11852,1.31053,3.11481,1.20108,0.791178,2.77586
-507.417,0.980617,0.0512064,6,63,0,512.465,0.472958,0.19721,0.390259,1.04937,1.33743,0.458085,0.601288,1.23711,0.878116,1.90307,1.39204,0.773635,1.64189,1.50583,2.32842
-513.363,0.807505,0.0512064,6,63,0,517.465,0.201264,0.494592,0.235904,0.268603,1.83913,0.728956,2.57629,0.639196,0.341402,1.099,2.5597,3.84146,0.866738,0.42187,0.585558
-511.475,0.99981,0.0512064,6,63,0,522.298,0.172514,0.848005,0.228824,0.165411,1.17169,0.799301,2.96321,0.770202,0.313635,1.01989,1.76352,6.15448,0.841876,0.495821,0.522085
-508.801,0.882279,0.0512064,6,63,0,519.515,1.41978,0.120615,0.468951,0.643474,0.761365,0.712616,0.80862,1.80453,0.655801,1.06872,1.92371,0.745272,3.05342,0.795171,0.753798
-507.151,0.992361,0.0512064,6,63,0,511.706,0.117268,0.614352,0.690256,0.649215,0.44741,0.40727,2.17912,1.77355,0.801096,0.52793,1.06678,3.09443,2.16424,1.00944,1.23519
-510.374,0.896677,0.0512064,6,63,0,515.416,0.0850239,1.20646,0.779548,0.45623,0.431849,0.421561,2.82572,2.02934,0.671499,0.691528,0.687013,3.65436,2.14844,1.21096,0.952016
-508.388,0.979476,0.0512064,6,63,0,522.654,1.05717,0.197201,0.37627,0.27585,0.614985,1.49316,1.31721,1.18376,0.212454,1.84097,2.81452,1.80662,1.45204,0.391713,3.53394
-510.666,0.750729,0.0512064,6,63,0,517.531,0.255003,0.597491,0.297296,2.57928,0.471386,0.55529,0.911475,0.464278,4.62668,0.670644,0.932922,1.76619,0.692627,5.03909,1.52556
-507.809,0.686724,0.0512064,6,63,0,518.736,0.794114,0.203762,0.228256,0.593178,0.591953,0.869554,2.01946,0.735511,0.600625,0.919473,1.60242,4.23272,1.14568,0.51199,0.540381
-509.221,0.809809,0.0512064,6,63,0,517.369,0.149801,0.841848,0.291602,1.50875,0.422834,0.31724,1.66777,1.44001,1.30672,0.668713,0.719816,2.24005,2.59734,2.10909,1.25712
-512.154,0.789827,0.0512064,6,63,0,517.614,1.57527,0.151379,0.260416,0.426991,0.709836,2.05903,0.345238,1.30437,0.452954,2.3799,1.85124,0.949014,1.48216,0.682197,0.860574
-515.485,0.995922,0.0512064,6,127,0,521.764,0.232746,0.231079,0.257191,0.918622,0.904369,1.0035,0.70922,0.408193,2.56047,1.11752,0.999159,1.70546,0.575272,5.2708,0.233303
-514.417,0.988826,0.0512064,6,63,0,524.614,0.495451,0.452399,0.142577,1.08021,0.91071,0.577037,1.25794,1.37028,0.811973,1.51498,0.471868,2.96706,1.48903,1.63743,1.37185
-509.697,0.973513,0.0512064,5,63,0,523.775,0.679303,0.214282,0.371486,1.24362,0.762883,0.903563,1.09327,0.604094,0.629557,2.96817,1.48853,1.0968,1.01702,0.778528,1.37445
-506.4,0.732138,0.0512064,4,31,0,519.914,0.640488,0.29888,0.144109,0.532847,1.21558,0.952799,0.769916,0.683302,0.590625,3.25485,1.39951,1.41369,0.869669,0.844901,1.26041
-510.371,0.928247,0.0512064,6,63,0,514.476,0.313041,0.322632,1.48841,0.415395,0.179686,0.638261,1.87357,2.49598,0.561735,0.440993,1.37425,2.61261,3.77663,0.731823,4.36733
-511.409,0.973845,0.0512064,6,63,0,516.214,0.576217,0.180726,1.96033,0.297575,0.253168,0.618428,1.56088,5.24177,0.424402,0.518476,0.901019,2.80216,4.4207,0.63576,2.48721
-510.091,0.974945,0.0512064,6,63,0,515.641,0.394035,0.334296,0.120042,0.962976,1.54315,1.18027,0.777011,0.409657,0.927538,2.28998,2.95788,0.866934,0.455471,1.56746,0.246002
-507.529,0.988487,0.0512064,6,63,0,517.934,0.57044,0.359544,0.442026,1.14058,0.185532,0.538921,3.42646,0.914186,1.40958,0.392199,0.908637,5.56798,1.46145,1.50933,0.375009
-510.937,0.998823,0.0512064,6,63,0,516.335,0.42764,0.424846,0.220851,0.355065,2.39295,1.31786,0.301609,1.40555,0.345943,4.24076,2.91038,0.457813,1.66632,0.499815,3.53074
-510.799,0.941252,0.0512064,6,63,0,519.284,0.0592365,0.253663,0.311924,0.566085,0.683817,1.36053,1.97707,0.412247,0.484366,1.20791,2.78408,3.34555,0.531973,0.790012,1.2584
-506.929,0.999839,0.0512064,6,63,0,512.714,2.27688,0.404379,0.310404,1.0336,0.287445,1.24636,0.666464,1.61245,1.10389,0.719327,1.59387,1.07611,2.28104,1.54691,0.86679
-509.938,0.847721,0.0512064,6,63,0,514.701,0.146995,0.130318,2.07579,0.459504,0.293195,0.671953,1.52571,2.07986,0.792428,0.379395,1.43608,2.73175,2.47717,1.25795,1.20401
-510.965,0.991476,0.0512064,5,31,0,515.387,1.05891,0.584972,0.962841,0.706015,0.249006,0.757912,0.778145,5.25133,0.465314,0.778006,1.14918,1.10121,7.83674,0.547028,3.26975
-509.52,0.931387,0.0512064,6,63,0,515.836,0.25835,0.2629,0.446095,0.283648,0.573783,1.7718,2.66589,0.492268,0.322596,1.19054,2.8803,5.4667,0.468709,0.561997,1.55616
-507.337,0.956306,0.0512064,5,31,0,512.605,0.287329,0.17828,0.199569,0.432211,0.764844,1.38758,1.97676,0.476053,0.557621,1.12313,2.51917,2.66197,0.878465,0.649738,2.16911
-508.894,0.972886,0.0512064,6,63,0,513.02,0.592534,0.869976,0.609156,0.466638,0.306525,0.576542,1.23255,3.72904,0.773621,0.414485,0.834486,2.94122,3.98092,1.01324,0.653425
-511.829,0.883078,0.0512064,6,63,0,517.953,0.120795,0.62715,1.01941,0.373912,0.267248,0.952223,3.65166,0.863849,0.454205,0.68145,1.83255,5.04275,1.22453,0.52587,0.136046
-508.459,0.733721,0.0512064,5,31,0,519.602,0.204161,1.46758,0.51296,0.384334,0.382878,0.854823,1.68424,1.71493,0.457562,0.972186,0.879185,3.99179,1.68976,0.774689,0.304571
-509.716,0.714246,0.0512064,6,63,0,516.328,0.163156,0.172334,0.208108,0.98142,1.062,0.745745,1.13558,0.531167,0.743509,1.9192,1.76897,1.43549,0.751537,1.04496,0.164809
-509.67,0.993177,0.0512064,6,63,0,516.749,1.47865,0.29842,0.314075,0.582062,0.383316,1.30416,0.881516,2.63861,0.589403,0.519462,1.64508,1.91186,2.85681,1.16814,1.78269
-509.651,0.959287,0.0512064,6,63,0,515.415,0.244853,0.299497,0.282595,0.393607,0.348227,2.60149,0.985193,0.610356,1.01859,0.677348,3.76246,1.61823,0.771461,1.07147,1.03297
-508.963,0.977971,0.0512064,6,63,0,516.207,0.150112,0.429545,0.337011,0.538589,1.30771,0.702666,1.47896,0.712189,0.400033,4.14309,0.754507,2.20495,1.26869,0.500883,3.426
-509.991,1,0.0512064,6,63,0,514.57,0.353563,0.323631,0.630693,0.332351,0.608093,0.235037,4.53891,1.09805,0.792766,0.865198,0.45831,7.2011,1.63993,0.865163,1.1407
-512.501,0.796645,0.0512064,6,63,0,519.329,1.02474,1.19711,0.262648,1.20419,0.264568,0.822365,3.38234,0.890993,0.616274,0.753581,1.10182,3.88403,1.5679,0.722663,0.544271
-513.338,0.956494,0.0512064,6,63,0,521.653,0.134071,0.405535,1.37014,0.543598,0.14724,1.08076,1.33789,1.80779,0.748776,0.40833,2.19371,2.31915,1.80385,0.897872,7.49445
-511.917,0.876027,0.0512064,5,31,0,520.147,0.139077,0.647684,0.276045,0.618791,0.351184,0.780257,0.736484,2.77724,0.683585,0.773934,1.72785,1.32837,2.75725,1.10578,1.91371
-508.635,0.996707,0.0512064,6,63,0,515.122,1.76486,0.095508,0.314845,1.031,0.742145,0.714928,1.31089,0.736952,0.89876,1.87287,0.884829,2.81476,0.964735,0.904637,0.435706
-507.153,0.997668,0.0512064,6,63,0,513.331,0.498373,0.203784,0.221052,1.49343,0.904452,1.28829,0.476753,0.580313,1.7428,1.17642,2.33615,1.03466,0.822865,1.9683,1.02284
