# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:14:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v3.json
# init = .//input/init.json
# random
#   seed = 4028571590 (Default)
# output
#   file = .//output/output_trivial_v3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-972.474,0.833493,0.0422102,6,63,0,983.621,0.450118,0.82708,2.75801,0.664878,3.52238,4.59637,2.05551,0.154145,0.318482,1.81146,3.24004,1.43886,0.828338,0.765335,0.587824
-972.952,0.94932,0.0422102,6,63,0,977.164,0.363565,0.506475,5.60057,1.19856,2.00969,2.76979,1.49091,0.431205,0.321378,1.31048,1.33836,2.52133,1.44006,0.903068,1.84059
-974.109,0.937795,0.0422102,5,31,0,976.857,0.222599,0.66587,3.85779,1.76114,2.55576,1.64038,1.6188,0.348867,0.545727,1.31292,1.50833,1.029,1.81735,1.19663,1.94346
-975.168,0.961127,0.0422102,4,31,0,983.639,0.181736,0.448013,8.27102,1.21347,1.92511,2.67264,1.06044,0.460936,0.465805,1.68647,0.717262,1.76595,2.56595,0.891753,3.43306
-975.514,0.561019,0.0422102,6,63,0,985.548,0.335839,0.317435,7.79686,1.74341,2.19211,2.16779,0.808567,0.520971,0.575796,2.04122,0.90779,0.789107,1.84497,2.43212,7.65378
-974.356,0.881726,0.0422102,6,63,0,980.908,0.358804,0.455652,6.27053,2.83135,0.828701,3.42624,1.25513,0.395552,0.753751,0.833692,1.82477,0.800857,1.6497,3.71226,1.36683
-976.135,0.929964,0.0422102,4,31,0,980.676,0.225835,0.559917,7.12023,1.82578,1.27527,3.09198,1.11418,0.332497,1.26609,0.572131,2.74027,0.780526,1.61009,2.71449,1.34503
-980.011,0.995474,0.0422102,6,63,0,986.47,0.265011,0.254815,5.61436,0.749463,5.29129,3.74005,0.667704,0.358129,0.321031,3.74312,1.82818,0.720217,0.898091,1.57704,0.111352
-975.716,0.792996,0.0422102,6,63,0,990.047,0.350757,1.44138,2.54071,1.19422,1.60585,3.37676,2.54021,0.207212,0.342957,1.56016,1.45005,2.72642,1.35789,0.57922,0.80474
-976.339,0.999574,0.0422102,6,63,0,981.221,0.35709,1.46408,7.1203,0.38103,1.42157,4.05808,3.61625,0.391667,0.240608,0.728374,1.65181,4.63629,1.02813,0.908732,0.157962
-973.723,0.872989,0.0422102,6,127,0,981.979,0.414561,0.462637,8.93651,1.18847,1.24794,3.79842,1.0611,0.461904,0.505965,0.955756,2.10251,0.573358,2.98728,1.71783,0.183307
-975.158,0.94667,0.0422102,6,63,0,984.721,0.223868,0.367155,13.4283,2.17746,0.839955,2.53637,0.970947,0.710246,0.62239,0.783823,1.35545,1.10219,2.70392,1.57322,0.100901
-975.461,0.922638,0.0422102,6,63,0,984.241,0.78466,1.59774,3.14771,1.81497,0.397486,6.31274,4.44074,0.203564,0.478614,0.373778,3.06236,3.58516,1.01151,1.17685,4.96045
-972.53,0.852824,0.0422102,6,63,0,980.48,0.577748,0.683506,6.69652,0.911428,1.01242,5.17771,1.99986,0.371128,0.344475,0.713032,3.52282,1.42392,1.43324,0.995899,6.11992
-974.337,0.987745,0.0422102,6,63,0,977.511,0.94128,0.980605,2.39781,0.941089,1.07221,8.82891,2.41022,0.155736,0.363778,0.83348,3.43487,2.22944,0.909929,0.917688,11.3295
-974.851,0.960935,0.0422102,6,127,0,983.312,0.172281,1.15557,13.1833,1.84722,0.504942,1.5284,3.04016,0.869184,0.493944,0.475021,0.881739,3.86883,2.27271,1.46409,0.544435
-972.597,0.819212,0.0422102,6,63,0,980.412,0.313908,0.305819,6.56123,1.34047,2.14061,3.94866,0.683646,0.536456,0.384143,1.68237,1.68734,0.873885,2.34424,0.852373,2.08334
-974.9,0.870166,0.0422102,5,31,0,982.345,0.253574,0.98633,3.98997,1.52439,1.48155,2.90227,1.85909,0.285103,0.74048,1.01038,1.93588,0.614715,2.37872,2.25092,0.998232
-980.473,0.905778,0.0422102,5,47,0,988.389,0.359828,0.82805,6.24157,1.36759,0.918397,3.07853,2.70037,0.269763,0.840679,0.812837,1.01927,0.774451,3.71953,2.93927,1.34792
-982.024,0.977852,0.0422102,5,63,0,990.961,0.361341,1.00681,6.16211,1.26507,0.890688,3.04865,2.52911,0.273998,0.777896,0.809365,0.894097,0.686039,3.93323,3.23941,1.09689
-973.353,0.965428,0.0422102,5,31,0,986.044,0.206706,0.528928,5.06361,2.28064,1.56058,2.50971,1.3948,0.403969,0.495273,1.025,1.4633,1.52961,1.59696,1.2084,0.788355
-977.332,0.878334,0.0422102,5,47,0,983.13,0.394359,0.593206,9.07202,2.1414,0.533961,3.24385,1.76079,0.401375,0.957944,0.507291,0.87734,1.41474,3.23293,3.74391,1.602
-975.627,0.936099,0.0422102,5,63,0,986.434,0.267288,0.409853,4.55581,1.45334,3.09734,2.33502,1.27915,0.259675,0.917978,1.23418,1.59021,1.29297,1.1838,1.64248,1.40701
-975.154,0.999798,0.0422102,6,63,0,979.314,0.301225,0.495436,4.93122,2.95403,1.19539,3.39264,0.849921,0.300447,1.09901,1.34733,1.74528,0.731963,1.03517,3.73428,0.956649
-976.255,0.999803,0.0422102,6,63,0,981.933,0.51761,0.305107,9.17211,0.626281,2.53087,5.01994,0.720895,0.58222,0.250798,2.97957,2.26529,0.592445,1.71585,0.817186,2.02833
-977.857,0.86455,0.0422102,5,31,0,985.235,0.588188,0.210662,12.5513,0.638911,3.0889,4.9627,0.526676,0.605842,0.320134,1.94754,1.13442,1.2624,1.58781,0.999895,1.68226
-982.303,0.813039,0.0422102,5,31,0,988.994,0.291022,0.63486,3.81416,0.832186,4.45068,2.86828,1.44154,0.275996,0.32324,2.55435,2.29566,0.332506,2.68856,0.633362,0.92816
-980.754,1,0.0422102,4,15,0,988.244,0.298574,0.662497,3.56529,0.835054,4.24431,2.6758,1.395,0.295101,0.312901,2.6249,2.42724,0.329426,2.61644,0.636858,0.901974
-973.568,0.969298,0.0422102,5,63,0,988.17,0.397382,0.733373,3.18563,1.4534,1.5297,4.54249,1.67867,0.235087,0.468031,1.59919,1.44214,0.837226,2.61746,0.946558,0.568401
-971.778,0.987923,0.0422102,5,63,0,977.16,0.25951,0.642205,3.50861,1.81639,1.86472,3.23331,1.44677,0.195627,0.833754,1.01516,1.61784,2.33807,0.465233,3.0491,0.838722
-973.837,0.82342,0.0422102,6,127,0,979.162,0.44462,0.454617,5.36798,0.928176,1.96916,4.95574,1.29377,0.237359,0.355721,1.71211,4.03141,0.788284,0.841042,1.11758,0.43819
-974.685,0.682221,0.0422102,5,63,0,984.939,0.30095,0.436212,5.81284,1.71668,1.70622,2.24318,1.76352,0.342853,0.750928,1.15306,0.765982,1.47236,2.14039,1.52355,1.75073
-974.096,0.991151,0.0422102,5,63,0,981.545,0.254199,0.941434,2.68735,1.45192,1.90709,3.01544,2.48008,0.168615,0.56797,1.41973,2.1761,1.94474,0.385277,2.22988,1.41534
-977.267,0.914887,0.0422102,6,63,0,984.127,0.580679,0.589138,4.54553,1.78479,1.05743,5.1201,1.2855,0.213657,1.05321,0.367886,2.44458,2.28626,0.902758,3.27695,0.572909
-975.664,0.989474,0.0422102,5,63,0,980.683,0.491171,0.573943,6.47741,2.31896,0.703715,4.13665,1.32183,0.297195,0.768499,0.828525,1.18187,2.50494,0.967323,2.79365,0.618926
-975.593,0.977989,0.0422102,5,63,0,983.003,0.258327,0.744749,4.24162,1.90071,1.28953,2.65632,1.9215,0.231188,1.45013,0.516034,1.21921,3.02391,0.581015,4.14825,0.365102
-975.92,0.737624,0.0422102,7,127,0,985.368,0.571144,0.509219,7.3515,1.37836,0.826617,5.74356,1.25326,0.422393,0.61054,0.509199,2.18614,0.825911,2.63904,1.51885,0.202602
-974.443,0.998383,0.0422102,6,127,0,983.128,0.501247,1.16131,1.22807,2.07303,1.41683,4.667,3.0137,0.103308,0.564771,1.13596,1.53617,2.39381,0.763011,1.78048,1.72661
-971.689,0.749516,0.0422102,7,127,0,981.384,0.525781,0.437249,5.61043,1.67493,1.27801,4.21039,1.386,0.247792,0.802117,0.981037,1.39769,1.48137,1.26104,1.92134,3.75315
-976.543,0.857533,0.0422102,6,63,0,984.003,0.131477,0.722415,7.11981,3.08201,0.898745,2.20322,1.4254,0.455312,1.16742,0.697197,0.755044,1.22712,2.32426,3.05175,7.78785
-981.741,0.927212,0.0422102,4,15,0,985.556,0.20385,0.599182,6.41959,2.70758,1.53311,1.07591,2.11606,0.395383,1.45531,0.580132,1.18353,1.12796,2.11001,3.38149,6.61527
-976.026,0.996608,0.0422102,7,127,0,987.975,0.144367,0.607459,6.98036,2.6245,1.58976,1.33667,1.93848,0.256459,1.34581,0.918321,0.918258,1.03254,1.60702,3.49301,6.8919
-976.805,0.951335,0.0422102,5,63,0,986.631,0.275023,0.970291,4.97304,2.20984,0.958988,2.86468,1.25293,0.408638,0.9874,0.528579,1.87033,1.39443,1.27602,3.00533,1.95449
-973.015,1,0.0422102,4,15,0,979.253,0.218297,0.76512,5.02367,2.36339,0.751827,3.20509,1.70678,0.3827,0.934249,0.528015,1.52683,1.67061,1.33392,3.04192,2.0412
-973.935,0.989354,0.0422102,5,63,0,979.611,0.139458,1.14583,5.22674,1.41837,1.37819,2.21976,2.62301,0.260355,0.725872,1.22197,0.675651,2.71434,1.45228,1.52283,0.466951
-974.268,0.943837,0.0422102,7,127,0,979.783,0.434216,0.503552,3.62347,0.917118,2.12542,6.27352,1.53636,0.154316,0.393377,2.02905,1.847,1.92588,0.802766,0.920693,1.62015
-971.175,0.92088,0.0422102,7,127,0,981.327,0.356825,1.13207,3.72556,1.64486,0.789502,4.42947,2.71376,0.193318,0.681302,0.578161,1.50485,2.64114,1.17896,1.77665,0.542696
-976.088,0.903879,0.0422102,6,63,0,983.49,0.233494,0.639908,5.95275,4.88105,0.748054,1.77153,1.45279,0.32872,2.38822,0.402348,1.17674,1.39647,1.22239,5.3179,4.74912
-973.859,0.969679,0.0422102,6,63,0,982.266,0.223173,1.53494,9.95761,1.18331,0.596196,2.59354,3.10088,0.561835,0.592394,0.275312,1.78298,3.15588,1.94388,1.76368,2.13564
-972.403,0.960673,0.0422102,6,63,0,980.538,0.241102,0.638659,11.668,1.82482,0.720794,3.10779,1.10952,0.788751,0.620659,0.627033,1.11306,1.48945,2.9528,1.61185,1.18338
-974.04,0.801698,0.0422102,5,47,0,978.629,0.326684,0.477511,10.7871,1.0677,1.3749,2.39184,1.53473,0.477582,0.63733,0.765004,1.0513,1.75411,1.75798,1.55564,1.28488
-976.933,0.984865,0.0422102,5,31,0,981.353,0.229968,0.599363,7.46752,1.65172,0.944273,2.84006,1.34443,0.732975,0.487171,0.733128,0.739418,1.94746,4.21528,1.34456,2.17434
-977.113,0.979979,0.0422102,7,127,0,985.123,0.775065,0.662124,1.88532,0.907234,2.21774,6.79357,2.21712,0.0870902,0.487588,1.47032,3.33874,1.61753,0.550082,0.854379,1.40789
-976.891,0.950751,0.0422102,7,127,0,986.334,0.139402,0.493027,12.4472,1.83259,1.18307,1.3895,1.67213,0.608221,0.63852,0.847265,0.804798,0.888797,3.48336,2.44126,1.47929
-974.272,0.996369,0.0422102,7,127,0,984.243,0.482939,0.381819,3.72135,1.00279,2.75784,6.81712,0.821244,0.259148,0.355865,1.89231,2.70811,1.24516,0.66554,1.63128,0.800967
-982.63,0.757415,0.0422102,6,63,0,988.051,0.409241,0.623071,2.62938,1.09966,3.25813,6.64642,0.912097,0.1565,0.322715,2.59878,2.68475,0.825576,0.863657,0.89152,12.2523
-975.604,0.988843,0.0422102,6,63,0,989.646,0.333026,0.448459,4.87599,2.62665,1.43037,3.92276,0.75895,0.250941,1.40365,0.912496,0.914267,1.21441,1.20999,3.94073,0.756668
-973.257,0.989358,0.0422102,6,63,0,979.764,0.230865,0.564012,7.29834,0.885161,2.2848,2.90454,1.37937,0.436108,0.357431,2.20093,1.1144,1.47627,1.77905,0.798001,3.91435
-979.538,0.881237,0.0422102,7,127,0,987.013,0.417668,1.11734,2.03532,2.68101,0.817492,3.66234,2.88391,0.203253,0.678693,0.524538,3.11237,1.56221,0.67321,2.56378,0.256753
-973.04,0.965405,0.0422102,6,63,0,982.387,0.372044,0.489171,4.19546,3.55125,0.811223,3.88573,1.40317,0.227618,1.22459,0.855353,1.03038,2.07472,0.803852,2.93563,0.205471
-973.622,0.915593,0.0422102,7,127,0,978.756,0.268299,0.745708,8.52623,0.823552,1.83684,2.61837,1.69903,0.462585,0.340467,1.4312,0.807376,3.00738,1.63121,1.19742,4.86658
-973.956,0.993059,0.0422102,7,127,0,981.367,0.605594,0.613109,2.01164,3.0851,0.910115,6.92036,1.40778,0.128465,1.07537,0.765457,4.99409,0.771494,0.493546,3.38043,2.05865
-973.9,0.850912,0.0422102,6,63,0,981.127,0.598071,0.456747,2.08863,2.85699,1.30625,6.25348,1.11317,0.139302,1.15907,0.824081,2.24058,0.720032,1.21574,2.57006,2.44407
-973.459,0.784487,0.0422102,6,63,0,980.918,0.515967,0.540181,2.41229,2.5067,1.3764,4.86921,1.36595,0.142102,1.34072,0.591577,2.73406,2.05362,0.471882,3.84881,0.795978
-973.051,0.986649,0.0422102,6,127,0,976.156,0.4578,0.361106,2.23808,2.55581,2.7737,4.21994,0.718331,0.156344,0.999881,1.73393,1.63531,0.664555,1.24386,2.05969,1.018
-972.573,0.985309,0.0422102,6,63,0,978.361,0.275434,0.665329,6.33751,1.69134,1.21827,2.93962,1.71924,0.239674,0.719776,1.09594,1.40338,1.96648,0.771716,2.21889,0.330127
-971.925,0.97522,0.0422102,5,63,0,977.712,0.249494,0.642808,5.12235,1.8733,1.25304,2.74622,2.072,0.222168,0.794854,1.09143,1.24777,2.14862,0.746838,2.00989,0.295817
-974.469,0.700207,0.0422102,6,127,0,980.181,0.218997,1.14082,2.86639,2.96129,1.29378,1.56184,3.86421,0.167552,0.714859,1.31269,0.884684,2.54276,1.02534,2.03844,0.901634
-975.332,0.862935,0.0422102,6,79,0,982.948,0.254037,1.30794,2.65639,1.02438,2.50238,3.25788,2.27411,0.202935,0.373918,1.33186,1.04064,2.56175,1.1036,1.484,0.821759
-974.895,0.995356,0.0422102,7,127,0,980.181,0.183377,0.49299,4.13,2.73509,1.74724,3.21197,0.744781,0.373086,0.846162,1.43552,1.22165,0.704066,1.4009,2.82357,1.40449
-974.026,0.980861,0.0422102,6,63,0,983.72,0.17889,0.738139,2.54433,1.29223,4.3517,2.26156,1.90519,0.119364,0.539008,2.61001,1.51155,1.01453,1.01416,1.26799,2.02781
-973.816,0.974865,0.0422102,6,63,0,979.65,0.564741,0.85804,2.36405,1.17374,1.63339,5.965,2.09795,0.115786,0.438949,2.00408,2.28353,2.07301,0.504192,1.2421,4.25198
-971.571,0.793858,0.0422102,6,63,0,981.906,0.613696,0.499226,2.9175,2.13078,1.29444,6.03256,1.36793,0.144125,0.719352,1.22056,2.09404,1.31169,0.696549,2.44059,2.29355
-975.069,0.983207,0.0422102,6,63,0,978.377,0.654762,0.625116,2.37792,1.80148,1.13407,8.32874,1.38619,0.162721,0.539225,1.17118,2.66846,1.09566,0.776518,2.24507,0.121437
-974.8,0.789268,0.0422102,6,63,0,983.124,0.75016,0.77486,3.20637,1.51674,1.08938,4.87349,2.13313,0.192519,0.524178,0.885814,2.27253,2.41957,1.0191,0.840921,0.193946
-973.729,0.955656,0.0422102,7,127,0,981.692,0.162171,0.401853,6.06638,2.0619,2.19288,2.59097,0.775384,0.383762,0.84936,1.16129,1.276,1.09589,1.22581,2.71529,5.20225
-973.834,0.929986,0.0422102,6,79,0,985.841,0.485283,0.448759,8.31263,0.8317,1.71884,3.58702,1.76639,0.290172,0.476683,1.17347,1.94567,1.65969,1.08193,1.20618,1.88319
-973.995,0.901542,0.0422102,6,127,0,978.795,0.423784,0.804094,7.87513,2.15692,0.415831,3.62155,2.61344,0.387379,0.608825,0.455923,1.92017,1.4526,2.94355,1.38114,0.750271
-976.172,0.76275,0.0422102,6,63,0,978.918,0.413203,1.147,6.2759,1.89918,0.44488,5.14871,1.72469,0.637317,0.533997,0.398795,1.66868,1.84584,3.18107,1.44658,1.07392
-976.345,0.998961,0.0422102,6,63,0,980.976,0.52809,0.878163,6.51993,2.47749,0.30408,4.21307,3.0266,0.295084,0.924605,0.267347,2.2655,1.74128,2.63853,1.70054,1.17098
-981.475,0.99718,0.0422102,6,63,0,983.704,0.673558,0.497642,14.1311,1.83318,0.281862,5.69877,1.76464,0.594259,0.974816,0.111134,3.63243,2.37162,2.41488,1.58584,1.28763
-979.134,0.723674,0.0422102,6,63,0,988.163,0.536338,1.1704,7.53635,2.86948,0.178549,5.33997,2.12627,0.552981,0.969111,0.195173,1.9313,1.58506,2.02227,4.2256,0.789116
-975.651,0.949233,0.0422102,7,127,0,986.177,0.421773,0.219642,4.46671,1.52973,3.31101,4.68833,0.411167,0.409355,0.584897,1.48845,1.95839,0.516578,2.26672,1.36589,0.724701
-974.639,0.998772,0.0422102,5,31,0,981.069,0.553034,0.266098,4.50271,1.69867,2.48709,4.5238,0.644528,0.368049,0.43111,2.12059,1.82647,0.391176,3.05712,1.1307,0.793643
-975.648,0.936908,0.0422102,6,63,0,984.792,0.264077,0.757094,9.14344,0.887997,1.25842,3.31312,1.81888,0.319306,0.522635,0.686419,2.83756,1.39814,1.50227,1.41384,0.58244
-980.501,0.997937,0.0422102,6,95,0,984.863,0.41774,0.501357,5.67106,4.04814,0.366592,4.76409,1.55349,0.258433,1.9379,0.430239,0.636177,2.46608,1.75373,3.32564,1.87602
-983.814,0.90419,0.0422102,4,31,0,993.644,0.473813,0.597639,5.43074,5.91572,0.396659,2.24718,2.73928,0.227439,1.64637,0.344136,0.821206,2.40799,1.63118,4.75493,1.88444
-977.392,1,0.0422102,5,31,0,988.088,0.227463,1.19057,4.09622,4.38921,0.493229,2.26043,3.02756,0.20695,1.64844,0.299809,1.74866,3.61528,0.528936,6.34413,3.22173
-981.574,0.98732,0.0422102,7,127,0,991.253,0.574345,0.57823,14.0996,0.227287,1.89914,5.97782,1.87672,0.478117,0.227067,1.01037,2.59104,1.97009,1.23513,0.777026,2.42201
-975.042,0.960327,0.0422102,5,31,0,987.193,0.548554,0.824605,4.43482,1.06708,1.29078,5.08087,1.51136,0.397335,0.238768,1.06558,2.4822,1.92268,1.96972,0.540124,0.828056
-975,0.965406,0.0422102,5,63,0,985.324,0.223094,0.425692,7.61902,0.686726,3.21907,2.93511,1.30124,0.349252,0.373502,2.14449,1.73229,0.634724,1.71607,1.19247,1.24273
-975.121,0.991251,0.0422102,6,63,0,980.749,0.855354,0.30184,7.6956,0.684937,1.73347,8.28681,0.705377,0.478328,0.264459,1.49833,1.702,1.58647,2.00118,0.531946,3.12541
-976.509,0.597366,0.0422102,7,127,0,984.452,0.301601,0.798021,3.95994,2.42399,1.20532,2.7133,2.25813,0.229365,0.773947,1.28981,1.20712,1.74379,1.11709,1.32377,0.165436
-976.397,0.951523,0.0422102,7,127,0,985.466,0.540155,0.690054,2.51775,5.15616,0.567801,4.06045,1.76731,0.154797,1.26654,1.06518,1.15425,1.98459,0.669367,2.67031,1.33781
-971.603,0.952742,0.0422102,5,63,0,982.114,0.35134,0.682226,3.27657,2.85005,0.847991,4.30145,1.64935,0.216426,0.933757,0.652337,1.17613,1.89359,1.41321,2.33,0.883012
-978.238,0.62992,0.0422102,5,31,0,984.049,0.334711,0.527642,6.13546,2.49369,1.09703,2.8067,1.58635,0.301002,1.03505,0.649436,1.09433,3.02612,0.692676,2.21288,0.646469
-974.667,0.97705,0.0422102,5,63,0,984.68,0.332244,0.725546,4.51275,2.29647,0.903997,3.2962,1.7649,0.286099,0.946559,0.728964,1.35924,3.46977,0.712045,2.64906,0.782524
-975.212,0.99128,0.0422102,5,47,0,982.828,0.230914,0.825667,3.75871,1.85827,1.51626,2.22372,2.08253,0.295914,0.77639,0.969613,1.26705,1.4186,2.32807,1.17863,0.345331
-975.198,0.99989,0.0422102,6,63,0,979.306,0.432681,1.14563,3.94957,1.59212,0.968479,3.0597,2.98206,0.218901,0.639682,0.577596,1.17462,5.323,1.08903,1.16308,0.243662
-971.82,0.995613,0.0422102,6,127,0,977.362,0.332646,1.56333,5.07558,1.38325,0.613089,3.68431,3.59749,0.273985,0.484689,0.554247,1.48146,3.57499,1.3047,1.57204,0.334484
-973.695,0.988826,0.0422102,5,63,0,980.623,0.417165,0.632821,5.96052,1.43701,1.102,3.41808,1.73616,0.371671,0.506668,0.708443,0.976871,4.99161,0.995295,1.71702,2.3242
-972.2,0.809433,0.0422102,5,63,0,984.019,0.177291,1.42785,5.68758,2.04864,0.660326,2.23517,3.18884,0.347261,0.652341,0.708383,1.28541,2.33346,1.44055,1.45778,1.12288
-974.792,0.821828,0.0422102,5,31,0,977.237,0.289992,1.3193,4.9882,1.72921,0.921295,2.00443,3.28492,0.380077,0.685531,0.528547,0.625269,3.03602,2.34368,1.8596,1.56035
-975.107,0.926176,0.0422102,7,127,0,982.04,0.410676,0.510478,2.80229,1.36957,2.44582,4.94684,1.2118,0.173912,0.727533,1.71844,2.40137,0.449157,1.22358,2.62039,0.586168
-976.819,0.980303,0.0422102,5,31,0,984.275,0.412298,0.578624,3.31564,1.58973,1.69051,4.80963,1.36229,0.180639,0.560039,1.07526,5.43581,0.64939,1.43055,0.926367,0.67924
-978.029,0.923598,0.0422102,6,63,0,984.263,0.178678,0.69266,9.71679,1.42657,1.49821,1.80769,1.65018,0.409707,0.685483,1.34747,1.14551,0.477621,4.503,1.95266,0.595362
-974.055,0.919321,0.0422102,5,31,0,983.815,0.284427,0.699277,5.98761,1.73922,1.79917,2.18291,1.33808,0.391048,0.709451,1.06062,0.993942,1.032,2.39807,2.03663,0.765029
-973.111,0.98542,0.0422102,5,47,0,980.025,0.305442,0.78,5.05187,2.79683,0.744494,2.66834,1.90357,0.299992,0.733791,0.655705,1.7942,1.4498,1.16686,2.52905,0.938524
-972.874,0.979212,0.0422102,6,63,0,979.186,1.12741,0.468593,2.64879,2.96126,0.676116,9.01979,1.23793,0.136034,1.2187,0.538104,3.09017,1.44872,0.617112,3.27184,0.677793
-971.96,0.98334,0.0422102,6,127,0,978.734,0.268863,0.652104,3.25022,1.40682,2.54807,3.1631,1.25662,0.237434,0.613743,1.80667,1.5047,0.81226,1.40832,1.86135,4.76737
-973.056,0.853251,0.0422102,6,63,0,975.244,0.299285,0.424034,3.71143,2.027,2.78569,2.59998,1.26857,0.201482,0.835067,1.82625,1.31462,0.771657,1.31245,1.92867,5.63937
-970.219,0.970226,0.0422102,7,127,0,978.316,0.261098,1.13008,3.90573,1.72528,0.965179,3.10409,2.34846,0.277087,0.662749,0.751537,1.55155,1.78337,1.18807,2.04233,0.519039
-971.594,0.946161,0.0422102,6,63,0,975.777,0.328235,0.656718,4.74245,3.17075,0.686026,2.81884,1.79118,0.327896,1.04562,0.527832,1.16707,1.53762,2.17761,2.77173,0.532836
-973.749,0.991946,0.0422102,6,63,0,978.79,0.108994,0.508295,3.11138,2.72965,4.13135,1.34017,1.27292,0.171933,0.896131,3.72679,0.542827,1.01169,0.971037,2.58084,3.25223
-978.364,0.68801,0.0422102,4,31,0,982.483,0.1356,0.556269,3.18857,2.85794,3.09857,1.39149,1.1225,0.188805,0.965263,3.85801,0.819851,0.935015,0.549048,2.90621,3.44444
-977.978,0.930009,0.0422102,6,63,0,987.115,0.307855,0.918872,3.32476,1.41928,1.24236,4.21989,2.12874,0.189067,0.372498,2.37011,1.12795,1.76377,0.990399,1.22302,7.16331
-975.863,0.959571,0.0422102,7,127,0,983.712,0.336692,0.429854,7.28158,3.46177,0.779211,2.4641,1.39552,0.462184,1.10627,0.424093,1.19711,1.14925,2.86347,2.55384,0.208052
-979.015,0.563372,0.0422102,6,63,0,987.629,0.4813,0.893391,7.72025,1.28903,0.665395,3.80249,1.93611,0.468489,0.530029,0.421884,1.77495,1.60918,1.63945,1.80287,0.802943
-978.887,0.973121,0.0422102,5,39,0,983.664,0.288143,0.676592,7.77932,1.30723,1.09598,3.67532,1.93761,0.341564,0.56631,0.476594,1.97696,1.66168,1.45085,1.59619,1.16024
-971.051,0.99845,0.0422102,5,39,0,982.679,0.514562,0.623195,3.0165,2.15026,1.15291,5.00765,1.47112,0.246779,0.710686,0.801118,1.37561,1.94658,1.31041,1.96687,1.0101
-972.096,0.972405,0.0422102,6,63,0,975.641,0.380256,0.623812,3.40444,3.36084,0.78523,4.15437,1.77684,0.174216,1.28238,0.694887,1.42482,2.46486,0.500017,4.41744,1.76976
-976.563,0.944434,0.0422102,6,63,0,981.448,0.35648,0.15241,10.1377,1.25261,3.37175,3.36613,0.362481,0.667412,0.66579,1.37707,1.75112,0.478216,2.77577,1.88735,0.195634
-976.734,0.612029,0.0422102,6,127,0,989.691,0.178313,0.292087,7.151,5.01059,1.06295,2.03381,0.698966,0.579214,1.45467,0.781664,0.739129,0.776745,3.0064,3.01212,0.111124
-974.735,0.939816,0.0422102,6,63,0,984.739,0.648175,0.219352,9.70467,1.23951,1.36764,6.95429,0.526561,0.53771,0.45478,1.05718,3.03857,0.726194,2.55869,0.806176,2.59467
-977.739,0.989148,0.0422102,6,63,0,980.672,1.35096,0.246638,8.27229,0.495815,1.99435,12.9493,0.460264,0.493273,0.22476,1.66823,4.13633,0.50997,1.79908,0.881231,2.08239
-976.564,0.99942,0.0422102,6,95,0,980.619,0.100504,1.68095,2.45317,3.92786,1.09552,1.38204,3.50772,0.199737,1.33217,0.60881,0.719911,4.72242,0.539162,4.57683,0.406494
-975.767,0.958472,0.0422102,7,127,0,984.271,0.238441,1.51463,6.04694,1.42679,0.650782,2.81832,3.34685,0.498822,0.49574,0.338166,1.54742,4.70327,1.39398,1.57702,8.82196
-974.13,0.886884,0.0422102,6,127,0,981.746,0.750365,0.322287,6.595,0.754341,2.17452,7.0171,0.896987,0.315456,0.336091,0.99756,4.95862,0.938958,1.27501,0.951272,0.471601
-974.414,0.986253,0.0422102,7,127,0,978.487,0.671302,0.325543,6.43082,0.925349,1.98092,5.5528,0.769987,0.421685,0.280576,1.96582,3.17235,0.384443,2.7629,0.834919,0.591571
-971.096,0.994982,0.0422102,5,31,0,977.514,0.451942,0.491798,4.34943,0.903111,2.31419,6.03963,1.01422,0.294209,0.417158,1.18462,2.57609,1.19092,1.3031,1.08673,1.11843
-972.423,0.644048,0.0422102,7,127,0,979.078,0.191894,0.676933,6.05282,1.92808,1.45569,1.79105,1.93528,0.297973,0.886967,0.852359,1.20057,2.29895,1.23236,1.82746,0.556626
-971.652,0.999773,0.0422102,6,127,0,975.319,0.286923,0.630189,4.2108,2.6701,1.1306,2.76794,1.7647,0.217291,1.00514,0.799883,1.24139,1.29391,1.70653,1.87844,0.450193
