# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 17:20:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v4.json
# init = .//input/init.json
# random
#   seed = 4028952409 (Default)
# output
#   file = .//output/output_trivial_v4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-1214.44,0.949376,0.0367888,7,127,0,1225.07,1.26032,0.793416,1.45348,0.617686,1.7113,2.06097,2.81575,4.59256,0.753211,1.29691,0.780357,1.0392,1.08542,1.1055,1.50912
-1217.16,0.576806,0.0367888,5,63,0,1227.09,0.745536,1.00811,0.823515,2.00186,0.929197,1.56351,5.00818,1.98022,1.96241,1.05104,0.499588,2.53776,0.505247,1.30004,0.957242
-1217.94,0.985061,0.0367888,6,127,0,1223.45,0.777912,1.33807,0.60802,1.27935,0.84803,2.18275,5.27489,1.85594,1.66268,0.767672,0.452177,3.2039,0.478482,2.48176,0.895841
-1215.33,1,0.0367888,5,63,0,1223.67,1.27964,0.677312,0.827454,1.84817,0.590871,3.65693,2.81196,3.22473,1.55753,0.746341,0.716426,1.51839,0.940023,1.70432,0.592893
-1217.23,0.948481,0.0367888,5,31,0,1221.37,0.784674,0.797979,0.94533,1.96229,0.813419,2.44386,2.99721,3.66469,1.84064,0.557367,0.663525,1.36944,0.943854,2.38384,0.717808
-1217.7,0.99604,0.0367888,6,63,0,1223.8,3.47349,0.516792,0.826525,1.05387,0.555688,9.7035,1.40299,3.82072,1.17282,0.445935,2.70785,0.691488,1.04665,1.19917,2.6554
-1218.62,0.686362,0.0367888,6,127,0,1226.15,0.340352,0.863927,0.946956,0.989504,3.47419,0.896384,3.04641,2.51807,1.03129,3.776,0.307033,0.882477,0.748039,0.913092,0.218606
-1218.71,0.993678,0.0367888,6,63,0,1227.56,0.882658,0.501012,0.974326,1.36429,2.28512,2.14811,1.34826,2.35344,1.48826,2.68206,0.558227,0.642592,0.788776,1.48658,0.0736663
-1215.09,1,0.0367888,6,63,0,1222.49,1.00909,0.967845,0.819494,0.635117,2.16294,2.8228,3.1617,2.23881,0.752342,2.32491,0.693747,1.42568,0.436588,0.668104,1.33576
-1217.17,0.981399,0.0367888,7,127,0,1225.34,1.74788,0.423645,0.770283,2.05449,0.52631,6.86161,1.44003,2.82061,2.00843,0.523069,1.40439,0.626885,1.1709,1.79296,0.980552
-1213.87,0.990656,0.0367888,6,95,0,1220.89,0.502857,0.799726,0.891625,0.635729,3.41749,1.35926,3.3668,2.90645,0.615553,2.86578,0.434665,1.33937,0.939707,0.575331,0.842341
-1215.65,0.96855,0.0367888,6,127,0,1223.12,0.861618,0.628366,0.526368,1.07812,3.36487,2.73377,1.83218,1.82773,0.988425,3.91264,0.601092,0.793807,0.65371,0.540259,1.25857
-1218.89,0.964211,0.0367888,7,127,0,1225.09,1.44941,0.451033,0.884402,3.83989,0.514136,2.63224,1.70058,3.62496,3.23947,0.670024,0.801351,0.429136,1.36797,2.67872,1.0568
-1220.46,0.663227,0.0367888,7,127,0,1232.53,0.893331,1.27457,0.697746,0.491427,2.7795,1.83272,4.26127,2.51841,0.488193,2.00255,0.554476,2.85115,0.70328,0.631498,0.206382
-1219.18,0.995457,0.0367888,4,31,0,1227.81,0.692049,1.24029,0.932661,0.561207,1.85264,2.41519,4.1358,2.03722,0.635377,3.03503,0.511113,1.39206,0.817707,0.582583,0.273236
-1213.97,0.952698,0.0367888,4,31,0,1225.53,0.885545,1.2437,0.746042,0.52837,2.46056,2.52697,3.75396,2.29134,0.62402,2.01405,0.549909,2.16333,0.816311,0.475909,0.307758
-1212.99,0.988412,0.0367888,4,31,0,1220.46,0.913668,1.64059,0.655706,0.664578,1.67509,2.31393,4.86167,2.29769,0.595935,2.08282,0.526298,2.06002,0.817227,0.70304,0.447963
-1211.92,0.990103,0.0367888,6,79,0,1216.29,0.984581,0.363379,0.848788,2.22954,1.37886,3.20372,1.31462,2.05123,2.43735,1.30346,0.851221,0.663792,0.659426,1.82049,0.693232
-1214.3,0.766764,0.0367888,5,63,0,1220.22,2.0179,0.318947,1.5819,1.48447,0.758718,4.77104,1.23736,3.47892,1.57146,0.82263,1.09029,0.823263,0.76471,1.42558,0.862275
-1213.98,1,0.0367888,6,63,0,1218.69,0.49874,0.389298,0.977212,1.69482,3.74619,0.946126,1.48093,3.38125,1.51105,3.98128,0.236868,0.845374,0.653515,1.53068,0.415458
-1214.57,0.666973,0.0367888,6,63,0,1223.88,0.625526,0.479568,0.598218,2.41639,2.14665,1.96077,1.78409,2.02444,1.53309,2.80722,0.464204,0.916608,0.568422,1.34946,0.245505
-1213.41,0.830933,0.0367888,5,63,0,1220.89,1.84905,0.555355,0.952344,0.906385,1.22126,3.18331,2.90433,2.22397,1.22072,1.05177,0.989404,1.17233,0.705549,1.66752,1.09129
-1211.99,0.861937,0.0367888,5,63,0,1222.03,1.47187,0.63968,0.779525,1.20278,1.21525,3.68076,2.68128,2.26291,1.19751,1.04735,0.915999,1.17241,0.578034,1.95629,0.879077
-1214.07,0.859094,0.0367888,4,31,0,1220.41,1.45512,0.568023,0.797942,1.07631,1.30304,2.79352,3.11109,2.16953,1.28867,1.05821,0.951252,1.21076,0.686956,1.88844,0.855012
-1219.59,0.695029,0.0367888,5,63,0,1226.52,1.63663,0.675118,0.951669,1.15134,1.43851,2.80928,2.472,2.91308,1.08251,1.86245,0.409105,1.78219,0.620987,0.826776,0.373882
-1213.99,0.975341,0.0367888,6,95,0,1222.97,1.87284,0.586061,1.06922,0.550726,1.69929,3.35279,3.17348,2.68312,0.599311,1.3579,1.04758,1.29618,0.678649,0.999818,0.368932
-1214.86,0.979189,0.0367888,7,127,0,1217.46,1.29251,0.794493,0.909845,0.563118,1.97478,3.12847,3.5838,2.90017,0.475154,1.81576,0.916208,1.37929,1.23532,0.305411,0.415774
-1214.91,0.984359,0.0367888,6,127,0,1219.12,1.56789,0.900792,0.5955,0.65335,2.34946,3.8986,2.60919,2.17589,0.589278,2.58597,0.826041,1.22006,0.775788,0.409631,0.301379
-1212.86,0.865333,0.0367888,6,63,0,1222.27,1.88534,0.478122,0.920523,0.956419,1.20295,4.36037,2.09098,2.93937,0.923509,0.994067,1.37275,0.871592,0.81568,0.953425,0.140419
-1213.72,0.833701,0.0367888,7,127,0,1220.69,2.35412,0.268195,1.13984,1.40335,0.997884,6.24187,0.896195,3.06298,1.54996,1.10674,1.60785,0.397849,0.715587,1.94445,2.4353
-1213.75,0.98568,0.0367888,6,127,0,1222.19,0.634584,2.08841,0.962842,0.78068,0.992984,1.26499,9.83744,2.8183,0.882547,0.846771,0.364456,3.98593,0.868058,1.06554,0.703061
-1215.17,0.918627,0.0367888,5,47,0,1220.57,0.524152,1.80874,0.91728,1.15314,0.953807,1.34685,6.85183,2.75484,0.994646,1.15206,0.308141,4.05158,0.552389,0.832679,0.558598
-1214.94,0.851586,0.0367888,6,95,0,1223.27,2.52242,0.203971,1.1551,1.6915,0.932696,5.90474,0.85072,3.26747,1.88664,0.895027,1.52219,0.455336,1.06904,0.996329,0.747102
-1212.9,0.990028,0.0367888,6,63,0,1217.61,0.679055,0.443524,1.77176,0.878831,1.60019,2.19139,1.98195,4.39344,0.976561,1.28407,0.672309,0.941653,0.925419,1.21655,0.600966
-1213.89,0.869051,0.0367888,6,95,0,1222.99,3.01274,0.402641,0.479957,0.917836,1.83803,6.28744,2.04993,1.36272,0.757817,2.16936,1.41498,0.940566,0.559939,0.548713,1.06014
-1215.31,0.982265,0.0367888,7,127,0,1221.63,0.597649,0.509579,0.509141,1.2784,5.54561,0.994158,2.90496,1.39084,1.20779,5.15952,0.283568,1.405,0.365012,1.60313,3.18441
-1214.84,0.78302,0.0367888,6,127,0,1223.32,1.79509,0.22503,1.66685,1.43496,0.851463,5.12106,0.937734,5.66189,0.972034,1.2151,1.03138,0.525798,1.6382,0.943955,0.663416
-1212.35,0.970399,0.0367888,5,31,0,1217.88,1.92284,0.313005,1.32148,0.866333,1.298,4.90083,1.21932,4.13442,0.894094,1.37468,1.27424,0.492939,1.05054,1.2452,0.385541
-1212.63,0.650747,0.0367888,7,127,0,1219.71,1.09005,1.02652,1.478,1.2791,0.501368,3.09371,3.65643,3.58458,1.20238,0.524747,0.910608,1.9085,0.832841,1.35902,0.744774
-1214.23,0.937934,0.0367888,7,127,0,1217.18,1.76254,0.261833,0.952504,1.54366,2.21836,3.33052,1.01923,2.44641,1.49378,2.00151,0.942066,0.676341,0.556313,1.28905,0.759007
-1215.85,0.997808,0.0367888,5,31,0,1222.12,1.77181,0.325739,1.30981,0.989168,1.39914,3.57442,1.16784,5.15688,1.01591,1.27402,1.12223,0.47827,0.787058,1.8164,0.760858
-1216.98,0.982605,0.0367888,7,127,0,1220.46,2.05718,0.250261,0.632691,2.90034,0.867352,4.38343,1.24958,2.82968,1.83359,0.921606,1.12022,0.664286,0.77882,1.43116,0.812496
-1213.92,0.955285,0.0367888,7,127,0,1220.52,1.05405,1.24506,0.708229,1.78941,0.54974,3.77544,3.92481,1.94662,1.81194,0.675476,0.751799,2.14029,0.422266,1.93363,0.556862
-1219.43,0.862512,0.0367888,5,63,0,1225.29,1.18538,1.87193,0.552243,2.77763,0.353662,2.26417,6.25482,1.5153,3.76326,0.322472,0.734967,2.36582,0.447923,3.42771,0.29862
-1222.25,0.824252,0.0367888,4,15,0,1226.46,0.779981,1.36005,0.390896,4.37635,0.29591,3.67908,4.84015,1.4802,3.0611,0.36933,0.683148,3.03358,0.420248,2.72356,0.374207
-1218.31,0.997584,0.0367888,7,127,0,1227.2,0.918691,0.196788,2.15165,0.390408,5.54538,2.46141,1.1455,4.50419,0.483422,4.95258,0.596403,0.582625,1.36052,0.478393,2.62848
-1217.47,0.979527,0.0367888,6,127,0,1222.39,1.0178,0.173914,2.07827,0.498476,5.42875,2.28777,1.02401,4.50274,0.505808,5.50405,0.551239,0.523032,1.52889,0.452593,2.45321
-1214.66,0.959158,0.0367888,7,127,0,1221.96,0.729544,0.412875,2.12546,0.513052,2.78501,2.2293,1.34519,5.50036,0.6973,2.5192,0.587049,0.57225,1.67353,0.638844,0.236675
-1216.45,0.96936,0.0367888,7,127,0,1225,1.16237,0.468011,0.507968,5.33259,0.74775,2.07539,2.26931,1.55356,4.57131,0.995741,0.495536,1.01204,0.370545,4.34374,5.26406
-1218.08,0.896588,0.0367888,6,63,0,1222.75,1.31255,0.3108,0.464362,5.15568,1.10244,2.37836,1.56808,1.28453,6.42185,0.986433,0.456538,1.07774,0.398164,4.64509,4.94037
-1216.36,0.965592,0.0367888,7,127,0,1226.67,1.14839,0.975065,1.75397,0.273528,1.73253,3.36107,3.5321,4.68991,0.310476,1.93917,0.645722,1.84554,1.7089,0.28182,0.194412
-1213.11,0.972732,0.0367888,6,63,0,1219.32,1.34163,0.600553,1.18454,0.318793,3.35955,3.06227,2.45038,3.35106,0.372533,2.81076,0.788019,1.2844,0.846603,0.465157,0.308774
-1213.29,0.871143,0.0367888,6,63,0,1218.79,1.74777,0.309215,1.06971,0.8732,1.85981,3.2404,1.79488,2.79516,0.992974,1.76734,0.888394,0.869963,0.837888,1.09855,0.269636
-1217.16,0.664134,0.0367888,4,15,0,1224.74,1.73825,0.234321,1.30575,0.950121,2.05666,4.67843,0.935009,3.26312,1.14949,1.76187,0.953315,0.786635,0.496371,1.12002,0.307173
-1214.43,0.939244,0.0367888,6,95,0,1226.1,1.35381,1.13376,0.733444,1.72697,0.678373,2.67481,3.13047,3.04651,1.72324,0.639146,0.674586,1.15487,0.938854,1.92098,0.600647
-1213.09,0.94817,0.0367888,6,79,0,1219.9,1.62553,0.459737,1.1336,0.801548,1.91678,3.12514,1.87079,3.23169,0.891424,1.66905,0.70993,0.986581,0.682458,0.88648,0.449218
-1218.3,0.886893,0.0367888,6,127,0,1220.72,0.268332,1.03962,1.50092,1.00745,2.37492,0.680524,3.55538,4.18643,1.21131,2.70265,0.176875,2.10253,1.15222,0.916314,2.08142
-1214.31,0.980673,0.0367888,7,127,0,1225.18,2.84028,0.279084,0.664705,2.30621,0.749622,7.63949,1.16228,1.97436,2.27517,0.68966,1.76713,0.538773,0.658859,2.35255,0.337758
-1216.39,0.796225,0.0367888,7,127,0,1222.9,0.877348,0.846188,0.972039,1.19408,1.01464,2.11898,3.67728,4.1563,0.815083,1.36596,0.519494,1.39978,1.38699,0.903599,0.176751
-1223.84,0.85558,0.0367888,6,127,0,1235.09,0.617613,0.257295,1.1634,2.30047,2.00546,1.46253,1.24412,3.94986,1.50945,3.16494,0.366203,0.882171,0.694391,2.36276,0.253079
-1230.31,0.797218,0.0367888,7,127,0,1238.2,0.733152,0.667527,0.382753,4.1699,0.853513,3.43965,2.9869,1.10822,4.39166,0.763867,0.556832,1.29005,0.558765,2.0482,0.792487
-1217.46,0.999528,0.0367888,5,63,0,1237.17,1.93065,0.425204,1.33687,1.07279,1.40574,2.80444,1.61046,3.91252,1.08277,1.27585,0.834382,0.932457,0.700339,2.68935,0.531871
-1215.78,0.954941,0.0367888,5,47,0,1227.08,1.94221,0.426593,1.16218,1.12317,0.992335,4.45754,1.55001,3.46523,1.4515,0.963241,0.755009,1.38866,0.82176,1.43207,0.327099
-1215.58,0.966189,0.0367888,5,47,0,1220.22,2.3084,0.348838,1.21497,1.277,0.770731,4.15279,1.92063,3.48914,1.02391,1.07423,1.05057,1.06602,0.665552,1.31871,0.25769
-1216.17,0.703901,0.0367888,6,95,0,1225.91,0.778863,0.568527,0.838165,1.36901,1.81036,1.98445,2.84242,2.19786,1.15933,2.59354,0.437692,1.16301,0.900837,0.753791,8.39049
-1217.22,0.971936,0.0367888,6,127,0,1223.05,2.70223,1.04254,0.600322,0.311002,1.91287,5.43065,4.26518,2.09775,0.368976,1.43,1.40628,2.70032,0.379792,0.408764,0.370178
-1214.33,0.756511,0.0367888,7,127,0,1228.09,1.0855,0.637783,0.452949,2.32791,1.73624,2.23378,2.31377,1.53921,2.05582,1.76423,0.506331,1.12896,0.414862,1.77999,0.117339
-1215.16,0.934218,0.0367888,5,31,0,1217.84,1.03964,0.48268,0.571727,2.65535,1.61959,2.06463,2.41654,1.43402,2.26553,1.71158,0.48264,1.2603,0.487799,1.56862,0.110242
-1214.89,0.885579,0.0367888,6,127,0,1220.81,0.587258,0.822502,1.35712,1.09694,1.13775,1.69461,2.9764,4.29028,0.963673,1.35762,0.365155,2.24428,1.22208,0.613973,1.24415
-1216.34,0.794944,0.0367888,6,63,0,1225.26,1.19635,1.14352,1.22657,0.566874,0.933142,3.50968,3.92165,3.66298,0.570756,0.856887,0.721929,3.08965,0.876072,0.498499,3.66196
-1218.5,0.970366,0.0367888,7,127,0,1224.64,0.752292,0.238788,1.43707,1.81326,1.98034,1.84317,1.12333,3.73676,1.24285,2.36885,0.698862,0.474792,0.817888,1.23062,0.655617
-1212.23,0.999556,0.0367888,6,63,0,1223.92,1.22793,0.894672,0.745823,0.916051,1.17922,3.6157,2.68984,2.78063,0.753997,1.427,0.764082,1.4744,0.765123,0.930853,0.454249
-1216.97,0.936199,0.0367888,7,127,0,1219.32,0.612264,0.569544,1.64146,1.48043,0.935917,1.5737,3.32798,3.51085,1.52238,0.941124,0.632442,1.17263,1.17228,1.19342,0.210037
-1213.03,0.984894,0.0367888,6,63,0,1222.29,1.56705,0.690016,0.597075,2.49636,0.510389,4.67055,2.59202,2.13035,1.97007,0.546971,1.17285,1.34679,0.556309,2.18247,0.264564
-1215.16,0.691574,0.0367888,7,127,0,1224.69,0.658919,0.606181,1.4863,0.560515,3.14309,1.57973,2.02746,4.15128,0.695752,3.37993,0.439938,1.08117,0.851577,0.5606,1.05299
-1217.45,0.851614,0.0367888,4,31,0,1225.45,0.742066,0.460907,1.63048,0.736445,2.3918,1.73781,2.63852,3.75355,0.495475,3.39497,0.412654,1.38898,0.867923,0.44317,1.05165
-1213.68,0.988941,0.0367888,7,127,0,1222.21,1.40795,0.792414,0.665892,2.38759,0.608027,3.60296,3.29889,1.75756,2.15497,0.567643,1.26806,1.1446,0.466179,2.24614,0.937385
-1214.87,0.988202,0.0367888,7,127,0,1218.92,0.602051,0.632327,0.604062,2.19685,1.83318,1.83283,2.46732,1.73506,1.78469,2.23936,0.497861,0.784871,0.483696,2.3607,3.73245
-1216.37,0.920766,0.0367888,6,127,0,1224.55,0.566448,0.481272,1.53781,2.46149,0.881715,1.21462,2.81518,4.00722,1.96381,1.25019,0.256915,1.20948,0.988909,1.77577,0.602258
-1220.36,0.958118,0.0367888,6,127,0,1225.64,1.31747,0.186186,0.804917,0.991202,5.20566,3.30249,0.634231,2.64303,1.37682,3.13942,0.83992,0.347477,0.632996,1.03701,3.56104
-1218.49,0.78277,0.0367888,5,63,0,1236.91,0.738123,0.408152,1.53128,1.00147,1.55614,3.03232,1.46543,4.41505,0.794535,1.62473,0.800518,0.522347,1.13582,1.28242,2.39733
-1221.46,0.992806,0.0367888,5,31,0,1229.73,0.922321,0.483789,0.969868,1.06363,2.35739,2.20507,1.68201,4.49034,0.923425,1.7915,0.542988,0.599223,2.72004,0.454196,4.26899
-1222.29,0.985009,0.0367888,7,127,0,1229.97,0.574778,1.2269,0.394304,5.68755,0.546375,1.63545,3.54768,2.11573,4.81127,0.512419,0.37136,1.21838,1.14807,3.03077,0.464652
-1222.2,0.927576,0.0367888,6,127,0,1227.12,0.536219,1.4903,0.404821,5.80934,0.561874,1.64521,3.32883,1.73594,4.62759,0.66315,0.404009,1.3005,1.14986,3.07563,0.433424
-1217.7,0.91746,0.0367888,4,15,0,1226.75,0.608673,1.22586,0.603645,5.80875,0.447434,1.63325,3.58324,2.16856,4.22242,0.622159,0.42516,1.25795,0.86548,3.05391,0.373881
-1218.9,0.668251,0.0367888,5,31,0,1228.71,0.771601,0.505945,1.0068,3.29265,0.846599,1.3252,2.83669,2.17797,4.51399,0.535675,0.421414,1.62938,0.682826,4.19597,0.635202
-1217.33,0.999739,0.0367888,6,63,0,1223.01,1.69816,0.54643,0.683733,0.938456,1.18082,6.15713,1.95779,2.58243,0.72846,1.97845,0.980657,1.02173,0.691945,0.707621,2.89176
-1215.98,0.992932,0.0367888,7,127,0,1222.11,0.579582,0.750616,0.817462,2.48175,1.58344,1.19909,2.26652,3.94594,1.67937,1.66554,0.283288,1.33233,0.805615,2.24696,0.401013
-1214.88,0.991175,0.0367888,5,31,0,1219.56,0.517706,0.933325,0.754717,1.83535,1.92753,1.07721,2.68825,3.34434,1.30812,1.85838,0.28478,1.4962,0.760364,1.72483,0.802277
-1212.95,0.987025,0.0367888,7,127,0,1220.42,2.47361,0.70929,0.698393,0.892119,1.09052,4.46903,2.70691,2.71572,0.824376,0.824141,1.42385,1.19873,0.878938,0.836499,0.630503
-1218.28,0.940801,0.0367888,6,63,0,1221.92,1.91927,0.406186,1.75848,0.574477,0.936147,5.10258,2.11705,4.9978,0.519942,0.814215,1.41096,1.57473,0.896985,0.431585,1.27004
-1214.23,0.589802,0.0367888,4,31,0,1227.51,2.59718,0.483544,1.96533,0.563502,0.838874,5.71451,1.98123,6.50484,0.456684,0.944541,1.48297,0.892767,1.59289,0.480892,1.40289
-1216.98,0.739397,0.0367888,5,31,0,1220.05,2.44946,0.452989,2.01179,0.52445,0.817528,5.6788,1.79758,5.88398,0.443585,0.878123,1.575,0.867546,1.59673,0.45221,1.34699
-1218.13,0.965646,0.0367888,6,127,0,1223.83,1.4004,0.252257,2.00538,1.94442,1.04239,2.9996,0.964064,5.66289,1.75221,1.09033,0.863926,0.48697,1.63043,1.818,1.33751
-1214.15,0.955452,0.0367888,6,63,0,1222.1,1.3039,0.874976,0.48965,0.935621,1.42214,3.80302,3.23687,1.73438,0.96641,1.80931,0.723132,1.50945,0.415583,1.02988,0.866406
-1214.94,0.987766,0.0367888,5,47,0,1220.81,1.06328,0.956296,0.653581,0.813951,1.64791,2.71393,3.6687,2.29436,0.96186,1.14998,0.816987,1.40545,0.512315,1.06145,1.41042
-1214.43,0.974637,0.0367888,5,63,0,1223.73,0.569929,0.61126,1.00183,1.84254,1.22981,2.39663,1.91405,2.78437,1.4794,1.40441,0.548744,0.922323,0.975023,1.78133,0.995461
-1211.42,0.968021,0.0367888,6,95,0,1219.03,0.807822,0.659794,1.05946,1.48544,1.23536,1.79265,2.91304,2.90546,1.43236,1.18498,0.574384,1.15938,0.696398,1.32633,1.23076
-1212.66,0.96898,0.0367888,5,63,0,1217.21,1.09871,1.0444,0.769362,0.993533,1.52273,2.0902,3.96682,1.93527,0.982649,1.85535,0.507156,2.06415,0.4151,1.58666,1.43402
-1214.26,0.998254,0.0367888,6,63,0,1220.73,0.668218,1.39741,1.11569,0.906395,1.04427,1.55288,6.29962,2.70172,1.12528,0.836545,0.353165,4.51318,0.699654,1.19096,0.64102
-1214,0.852201,0.0367888,6,95,0,1219.97,1.04254,0.604892,0.794322,0.804618,2.9004,2.1482,2.30488,2.74561,0.981522,2.38468,0.484535,1.17272,1.05346,0.574973,0.773025
-1213.45,0.976362,0.0367888,6,127,0,1221.68,1.05401,0.521569,1.21671,0.843953,2.23654,1.64077,2.30927,3.74258,0.979592,1.95753,0.472549,0.917051,1.80282,0.742899,1.064
-1213.9,0.942879,0.0367888,5,47,0,1218.89,0.769272,0.466087,2.91966,0.591727,1.52672,1.71814,1.95509,8.203,0.730729,1.2654,0.547099,0.915745,2.01261,1.07099,1.10616
-1217.34,0.948225,0.0367888,6,63,0,1221.37,0.596425,0.460718,2.39009,1.23983,1.27624,1.45283,1.32768,8.90807,1.13844,1.58921,0.378421,0.557097,4.11652,0.657133,0.891181
-1219.35,0.968466,0.0367888,4,15,0,1221.67,0.611753,0.383035,2.04332,1.45901,1.20357,1.41794,1.33541,11.4867,0.993525,1.26166,0.41818,0.593737,4.0201,0.804901,0.903607
-1221.92,0.873679,0.0367888,6,127,0,1230.81,0.478117,0.321348,4.54783,1.30036,0.781502,1.14479,1.61554,13.7553,1.7285,0.612487,0.277828,0.870337,2.8786,2.42752,5.95584
-1223.91,0.995518,0.0367888,6,63,0,1231.89,0.427104,0.666564,3.67579,1.13155,1.13009,0.682582,2.5033,14.5015,0.995943,0.870441,0.232792,1.64854,5.02852,0.61175,3.21914
-1218.46,0.995113,0.0367888,7,127,0,1231.36,1.11727,0.575189,1.42211,2.23346,0.457266,3.52429,2.19791,2.96459,2.3244,0.642218,0.785589,1.01787,0.746408,4.26415,5.66076
-1219.77,0.910196,0.0367888,7,127,0,1228.16,1.29399,0.227762,0.967804,3.02322,0.986589,3.66724,0.961072,2.64681,3.12582,1.09986,0.697216,0.358229,1.80089,1.46911,1.15399
-1220.85,0.95379,0.0367888,5,31,0,1225.33,1.20412,0.296113,1.26472,1.82411,0.787416,5.40767,1.22531,2.76137,2.44358,0.90256,0.798809,0.715482,0.540078,3.83755,1.53227
-1219.75,0.861341,0.0367888,7,127,0,1230.03,0.582766,1.70902,0.727213,0.59927,1.987,2.1985,5.21028,1.84543,0.8496,1.94695,0.449972,2.32674,1.1076,0.510742,0.600871
-1217.16,0.884238,0.0367888,6,63,0,1228.91,0.534086,0.396174,1.45388,0.553353,6.92919,1.18568,1.54091,5.10109,0.457215,6.71468,0.356104,0.533737,1.38658,0.580435,0.575373
-1218.46,0.761597,0.0367888,7,127,0,1227.09,2.68199,0.543692,0.304821,3.16375,0.66556,5.98797,2.835,0.82308,3.44126,0.582342,1.05298,2.0371,0.248423,3.31809,1.53609
-1219.11,0.952522,0.0367888,6,63,0,1225.52,4.58749,0.646075,0.245597,3.76411,0.449425,8.95067,2.59175,0.855418,3.17218,0.471272,2.84891,0.991401,0.270107,3.08367,2.34041
-1220.28,0.955108,0.0367888,6,63,0,1227.81,4.65484,0.680051,0.215259,3.62967,0.408747,9.71685,2.61534,0.768029,2.97304,0.449397,2.90355,1.00468,0.236887,2.71802,2.54333
-1215.34,0.983074,0.0367888,6,63,0,1223.97,2.65598,0.765702,0.470012,2.77543,0.442672,4.97322,3.44392,1.3907,2.59238,0.483153,1.3223,1.4928,0.26613,3.48586,0.680635
-1219.52,0.959255,0.0367888,4,15,0,1222.54,3.50341,0.736782,0.513467,1.82043,0.458847,6.07144,3.61665,1.55329,2.39075,0.421076,1.01296,2.36878,0.321968,4.41244,0.820254
-1216.83,0.93114,0.0367888,7,127,0,1225.36,0.678607,0.469021,1.98088,0.68997,2.39,1.58659,1.61501,8.01853,0.709103,2.50016,0.252973,1.03402,2.29282,0.81073,2.19675
-1213.77,0.983851,0.0367888,6,127,0,1220.4,1.36598,1.08727,0.611038,0.96962,1.51833,2.3694,4.65196,2.09875,0.69631,1.99421,0.59391,1.77671,0.463075,1.00187,1.1328
-1214.13,0.605609,0.0367888,6,127,0,1220.88,1.01789,1.34547,0.569817,1.68958,0.978954,2.31953,3.29574,2.33163,1.53501,1.07545,0.489918,1.97785,0.672881,2.01628,0.806152
-1214.39,0.878726,0.0367888,6,63,0,1220.8,0.762297,0.890532,1.31431,1.43555,0.912759,1.47178,3.30168,4.47342,1.20999,1.08527,0.402126,1.07204,1.59448,1.69038,0.302047
-1216.76,0.966058,0.0367888,7,127,0,1223.65,1.0073,0.774803,0.479086,1.10238,1.8924,4.03539,2.34328,1.77098,1.0939,1.33608,1.34204,1.40278,0.369909,0.994066,3.64861
-1217.95,0.968702,0.0367888,5,63,0,1227.75,3.72099,0.515175,0.53231,0.874064,1.7593,4.58647,2.65496,1.59278,0.82458,2.64244,0.903201,0.896363,0.602287,0.959447,1.34656
-1214.01,0.902017,0.0367888,7,127,0,1225.07,0.460024,0.797943,1.54429,1.60233,1.0885,1.19195,2.82402,4.26542,1.63823,0.893462,0.425486,1.3552,1.0211,1.6081,0.663847
-1213.04,1,0.0367888,4,31,0,1217.5,0.535305,0.71828,1.32538,1.83824,1.09985,1.24893,2.8281,4.78424,1.45085,0.950405,0.438961,1.5437,1.06828,1.51444,0.624748
-1214.59,0.894095,0.0367888,7,127,0,1222.32,0.674479,0.599119,1.61352,0.507168,2.92136,1.60483,2.65476,4.61986,0.399092,3.45183,0.511902,0.972643,1.51647,0.495218,1.13638
-1213.1,0.98597,0.0367888,6,63,0,1217.38,1.23415,0.85673,0.962777,1.19013,0.894087,2.6497,3.75347,2.44931,1.20016,0.949383,0.924102,1.11584,0.729724,1.04484,1.12892
-1213.58,0.987235,0.0367888,6,63,0,1216.86,1.45343,0.255484,1.11893,0.976985,2.08662,4.44219,1.02523,3.13859,0.754442,2.61766,1.20779,0.451143,0.767157,0.887987,1.51193
-1219.84,0.918513,0.0367888,6,63,0,1225.47,2.7429,0.239023,0.321729,1.79826,2.99412,6.22528,0.852461,1.32538,1.25399,2.6915,2.03431,0.483058,0.217456,1.56469,4.7795
